2211	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0B 	
2212	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2213	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2F 	
2214	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2215	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2216	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2217	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2218	8:17:05 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2219	8:17:05 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 09 	
2220	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2221	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 98 	
2222	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2223	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 13 	
2224	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2225	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 88 	
2226	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2227	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2228	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2229	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 04 	
2230	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2231	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
2232	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2233	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
2234	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2235	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2236	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2237	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2238	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2239	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 3F 	
2240	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2241	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 88 	
2242	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2243	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2244	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2245	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2246	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2247	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 10 	
2248	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2249	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: F8 	
2250	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2251	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2252	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2253	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2254	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2255	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2256	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2257	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2258	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2259	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2260	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2261	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2262	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2263	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2264	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2265	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2266	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2267	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2268	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2269	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2270	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2271	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2272	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2273	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2274	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2275	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2276	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2277	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2278	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2279	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2280	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2281	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2282	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2283	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2284	8:17:06 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2285	8:17:06 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2286	8:17:07 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2287	8:17:07 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 07 	
2288	8:17:07 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2289	8:17:07 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: D0 	
2290	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2291	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2292	8:17:09 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2293	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2294	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2295	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2296	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2297	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2298	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2299	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2300	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2301	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2302	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2303	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2304	8:17:09 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2305	8:17:10 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2306	8:17:10 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2307	8:17:10 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2308	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2309	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2310	8:17:14 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2311	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2312	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2313	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2314	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2315	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2316	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2317	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2318	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2319	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2320	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2321	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2322	8:17:14 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2323	8:17:15 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2324	8:17:15 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2325	8:17:15 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2326	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2327	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2328	8:17:19 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2329	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2330	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2331	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2332	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2333	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2334	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2335	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2336	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2337	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2338	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2339	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2340	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2341	8:17:19 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2342	8:17:20 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2343	8:17:20 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2344	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2345	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2346	8:17:24 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2347	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2348	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2349	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2350	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2351	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2352	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2353	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2354	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2355	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2356	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2357	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2358	8:17:24 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2359	8:17:25 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2360	8:17:25 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2361	8:17:25 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2362	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2363	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2364	8:17:29 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2365	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2366	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2367	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2368	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2369	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2370	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2371	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2372	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2373	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2374	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2375	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2376	8:17:29 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2377	8:17:30 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2378	8:17:30 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2379	8:17:30 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2380	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2381	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2382	8:17:34 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 00 00 00 00 01 55 	
2383	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2384	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2385	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2386	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2387	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2388	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2389	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2390	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2391	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2392	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2393	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2394	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2395	8:17:34 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2396	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2397	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2398	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: RXABORT RXCLEAR	
2399	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_PURGE	Serial0	SUCCESS	Purge: TXABORT TXCLEAR 	
2400	8:17:35 PM	ProControl.exe	IRP_MJ_WRITE	Serial0	SUCCESS	Length 11: AA AA 01 00 00 01 01 02 00 01 59 	
2401	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2402	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2403	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
2404	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2405	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: AA 	
2406	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2407	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2408	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2409	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2410	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2411	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2412	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2413	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2414	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2415	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2416	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2417	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 82 	
2418	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2419	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 2A 	
2420	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2421	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 01 	
2422	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2423	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 43 	
2424	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2425	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2426	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2427	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 40 	
2428	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2429	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 0B 	
2430	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2431	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 44 	
2432	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2433	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2434	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2435	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2436	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2437	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 09 	
2438	8:17:35 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2439	8:17:35 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 84 	
2440	8:17:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2441	8:17:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 13 	
2442	8:17:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2443	8:17:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 85 	
2444	8:17:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2445	8:17:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2446	8:17:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2447	8:17:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 04 	
2448	8:17:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2449	8:17:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
2450	8:17:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2451	8:17:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: FF 	
2452	8:17:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2453	8:17:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
2454	8:17:36 PM	ProControl.exe	IOCTL_SERIAL_GET_COMMSTATUS	Serial0	SUCCESS		
2455	8:17:36 PM	ProControl.exe	IRP_MJ_READ	Serial0	SUCCESS	Length 1: 00 	
